SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1300, 52, -0.77499419, -0.63824278, -0.02924521, -3.92782426, 6.17784357, 14.96325207, -29.05583191, 11.83864307, -68.54721069, 88.49032593, -50.52866364, -85.45948792, -0.67794007, 0.25604576, -0.65273774, -0.22084239, 0.00305170, 0.00277114, 0.01249709, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1325, 53, -0.77874851, -0.63839531, -0.02838448, -3.56978297, 6.32187319, 14.82415485, -29.05583191, 11.83864307, -68.54721069, 88.46100616, -50.56529617, -85.43307495, -0.67812145, 0.25581232, -0.65270984, -0.22063866, 0.00639975, 0.00342578, 0.01132444, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1350, 54, -0.77923173, -0.63804102, -0.02752268, -3.20875120, 6.11861658, 14.75027657, -29.05583191, 11.83864307, -68.54721069, 88.43316650, -50.60174179, -85.40741730, -0.67829740, 0.25558421, -0.65268612, -0.22043195, 0.00647903, 0.00357103, 0.01016754, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1375, 55, -0.77839088, -0.63727880, -0.02897910, -3.13755298, 6.18962383, 14.68106747, -29.75738144, 12.94942951, -68.54721069, 88.40523529, -50.63800049, -85.38143921, -0.67847365, 0.25535846, -0.65266126, -0.22022483, 0.00523669, 0.00330657, 0.01132832, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 56, -0.77743495, -0.63552225, -0.03115372, -2.92086124, 6.05426121, 14.60858345, -29.75738144, 12.94942951, -68.54721069, 88.37822723, -50.67409134, -85.35596466, -0.67864627, 0.25513625, -0.65263897, -0.22001642, 0.00388140, 0.00204521, 0.01321786, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1425, 57, -0.77659965, -0.63558567, -0.03506672, -2.91782737, 5.64322948, 14.32323933, -29.75738144, 12.94942951, -68.54721069, 88.35247040, -50.70949173, -85.33209991, -0.67881155, 0.25491619, -0.65262115, -0.21981449, 0.00265473, 0.00259441, 0.01685983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1450, 58, -0.77734613, -0.63575327, -0.04081104, -2.77034688, 5.16320562, 14.10642815, -29.75738144, 12.94942951, -68.54721069, 88.32852173, -50.74435806, -85.31010437, -0.67896807, 0.25469908, -0.65260983, -0.21961631, 0.00301594, 0.00324082, 0.02235330, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1475, 59, -0.78123087, -0.64010918, -0.04697964, -2.76479316, 4.47302723, 13.95717144, -29.75738144, 12.94942951, -68.54721069, 88.30667114, -50.77891159, -85.29081726, -0.67911392, 0.25448081, -0.65260786, -0.21942404, 0.00651926, 0.00807065, 0.02829449, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 60, -0.78619748, -0.64571851, -0.05182104, -2.61663008, 3.92266631, 13.80934238, -29.55276108, 13.50482273, -68.05027771, 88.26274872, -50.81092072, -85.25409698, -0.67933744, 0.25424549, -0.65251893, -0.21926901, 0.01113272, 0.01412719, 0.03266450, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1525, 61, -0.78874141, -0.65130955, -0.05715591, -2.39690471, 3.37627316, 13.45151520, -29.55276108, 13.50482273, -68.05027771, 88.24514771, -50.84428787, -85.23912048, -0.67946315, 0.25403464, -0.65253204, -0.21908504, 0.01330883, 0.02017516, 0.03781916, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1550, 62, -0.79262108, -0.65508050, -0.06123821, -1.74840951, 3.11305547, 12.95624638, -29.55276108, 13.50482273, -68.05027771, 88.22998047, -50.87641907, -85.22521210, -0.67957908, 0.25383911, -0.65254927, -0.21890059, 0.01683450, 0.02438617, 0.04174789, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1575, 63, -0.80146360, -0.65308785, -0.05727928, -1.17089927, 2.77663326, 12.67003632, -29.55276108, 13.50482273, -68.05027771, 88.21731567, -50.90786362, -85.21265411, -0.67968559, 0.25365463, -0.65257269, -0.21871404, 0.02533085, 0.02282352, 0.03766274, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 64, -0.80435365, -0.65136194, -0.04991510, -0.59387839, 2.38195872, 11.68363667, -29.55276108, 13.50482273, -68.05027771, 88.20737457, -50.93687057, -85.20175934, -0.67977852, 0.25349087, -0.65259916, -0.21853606, 0.02790178, 0.02149386, 0.03020153, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1625, 65, -0.80435365, -0.65136194, -0.04991510, -0.59387839, 2.38195872, 11.68363667, -29.84507370, 13.88482857, -68.89797974, 88.19741821, -50.96587753, -85.19085693, -0.67987144, 0.25332704, -0.65262556, -0.21835807, 0.02758283, 0.02189023, 0.03010440, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1925, 66, -0.73616570, -0.59399307, -0.00738495, -4.13429117, 4.37232590, 10.74303818, -29.34814262, 12.97866154, -68.57643890, 88.04077911, -51.24704742, -85.04900360, -0.68096679, 0.25158674, -0.65268958, -0.21675958, -0.04368633, -0.03160471, -0.01401591, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1950, 67, -0.72720730, -0.59148091, -0.00822022, -4.92533398, 4.55837154, 11.65736771, -29.34814262, 12.97866154, -68.57643890, 88.01300812, -51.27579117, -85.02919006, -0.68111390, 0.25136912, -0.65266252, -0.21663150, -0.05295868, -0.03371555, -0.01347036, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1975, 68, -0.71946591, -0.58786476, -0.00928049, -5.71501017, 4.60374594, 12.70966434, -29.34814262, 12.97866154, -68.57643890, 87.98297882, -51.30714798, -85.00902557, -0.68127084, 0.25112495, -0.65263677, -0.21649873, -0.06104232, -0.03689343, -0.01272265, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 69, -0.71049720, -0.58503079, -0.00681153, -6.79257679, 4.71347475, 13.90365601, -29.34814262, 12.97866154, -68.57643890, 87.95809174, -51.33670807, -84.99484253, -0.68140197, 0.25088748, -0.65262961, -0.21638274, -0.07033342, -0.03931516, -0.01544869, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2025, 70, -0.70697951, -0.58199543, -0.00298414, -7.94343424, 5.02694845, 15.31047058, -29.69891739, 12.68634892, -68.60566711, 87.92080688, -51.37452316, -84.97251892, -0.68158925, 0.25057510, -0.65260112, -0.21624069, -0.07426329, -0.04182095, -0.01966366, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2050, 71, -0.70456725, -0.58060259, -0.00504512, -9.09612846, 5.54923344, 16.65018082, -29.69891739, 12.68634892, -68.60566711, 87.87878418, -51.41560364, -84.94786072, -0.68179649, 0.25022891, -0.65256667, -0.21609224, -0.07712294, -0.04263694, -0.01803944, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2075, 72, -0.70540965, -0.58353913, -0.00631032, -9.96057034, 5.94012403, 17.70740891, -29.69891739, 12.68634892, -68.60566711, 87.83319092, -51.45928574, -84.92138672, -0.68201888, 0.24985664, -0.65252793, -0.21593821, -0.07675578, -0.03908611, -0.01724770, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 73, -0.70395648, -0.58728170, -0.01064750, -10.39530087, 6.47791195, 18.48546219, -29.69891739, 12.68634892, -68.60566711, 87.78464508, -51.50484467, -84.89256287, -0.68225479, 0.24946930, -0.65248322, -0.21577580, -0.07870413, -0.03470165, -0.01341397, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2125, 74, -0.70445621, -0.59025252, -0.01802381, -10.46983528, 6.94762325, 19.40129852, -29.69891739, 12.68634892, -68.60566711, 87.73423767, -51.55262756, -84.86161804, -0.68250191, 0.24906996, -0.65243608, -0.21559823, -0.07872327, -0.03105689, -0.00655896, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2150, 75, -0.70313001, -0.59167087, -0.02159196, -10.18254757, 7.14264250, 20.38216591, -29.99123001, 12.71557999, -67.93334961, 87.68372345, -51.60284042, -84.82963562, -0.68275464, 0.24866176, -0.65239245, -0.21540080, -0.08059406, -0.02893078, -0.00351086, 0.00000000, 0.00000000, 0.00000000, 0.00000000
