SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1200, 48, 0.62724352, 0.81482762, -0.11227325, -5.36753941, -1.64527953, -3.90283298, 54.28237152, 37.15287781, -58.90090561, -81.94286346, 36.56420517, 147.93423462, 0.00032283, 0.39959073, 0.53295338, -0.74584705, -0.03152049, -0.01956624, -0.00030262, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1225, 49, 0.62097144, 0.80558521, -0.11276849, -5.14928675, -2.04990220, -4.46855354, 54.28237152, 37.15287781, -58.90090561, -81.95314026, 36.55242920, 147.93859863, 0.00032681, 0.39950547, 0.53307617, -0.74580503, -0.02541351, -0.01018232, 0.00031809, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1250, 50, 0.61225504, 0.80368173, -0.11143561, -4.71805954, -2.10852003, -4.89039850, 54.28237152, 37.15287781, -58.90090561, -81.96330261, 36.54292679, 147.94262695, 0.00032014, 0.39943430, 0.53318912, -0.74576235, -0.01683033, -0.00816125, -0.00088754, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1275, 51, 0.60571969, 0.80167085, -0.11047543, -4.28503990, -2.31220388, -4.89457607, 54.28237152, 37.15287781, -58.90090561, -81.97104645, 36.53001022, 147.94763184, 0.00033554, 0.39933980, 0.53330153, -0.74573261, -0.01047611, -0.00600219, -0.00175898, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 52, 0.59916627, 0.80118686, -0.11315776, -3.99714994, -2.37655854, -5.03626919, 54.28237152, 37.15287781, -58.90090561, -81.97798157, 36.51671219, 147.95277405, 0.00035500, 0.39924258, 0.53341043, -0.74570680, -0.00410926, -0.00536793, 0.00100036, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1325, 53, 0.59600186, 0.80146658, -0.11656853, -3.49293184, -2.50923491, -5.10965633, 53.58082199, 38.00058365, -58.63782501, -81.98342896, 36.50318527, 147.95826721, 0.00037851, 0.39914232, 0.53351176, -0.74568796, -0.00113457, -0.00549799, 0.00446726, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1350, 54, 0.59080130, 0.79642737, -0.11834579, -2.98766732, -2.77928829, -5.25485039, 53.58082199, 38.00058365, -58.63782501, -81.98715973, 36.48921585, 147.96455383, 0.00040563, 0.39903599, 0.53360611, -0.74567735, 0.00387001, -0.00030768, 0.00627614, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1375, 55, 0.58681935, 0.79185230, -0.11779668, -2.26575470, -3.12095857, -5.12196255, 53.58082199, 38.00058365, -58.63782501, -81.98842621, 36.47544479, 147.97193909, 0.00043289, 0.39892560, 0.53368759, -0.74567813, 0.00765872, 0.00441134, 0.00572470, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 56, 0.58381534, 0.78494656, -0.11728526, -1.69038236, -3.11888242, -4.91399527, 53.58082199, 38.00058365, -58.63782501, -81.98821259, 36.46219254, 147.97941589, 0.00046181, 0.39881766, 0.53375787, -0.74568552, 0.01047671, 0.01145268, 0.00519113, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1425, 57, 0.58264410, 0.77847493, -0.11212745, -0.68329430, -3.11717176, -4.42768240, 53.58082199, 38.00058365, -58.63782501, -81.98535919, 36.45014572, 147.98709106, 0.00049160, 0.39871538, 0.53380752, -0.74570465, 0.01147884, 0.01804245, -0.00002380, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1450, 58, 0.57844049, 0.77538890, -0.10397886, 0.46535707, -2.83826613, -3.86813450, 54.01929092, 37.56211472, -58.55013275, -81.98000336, 36.43958282, 147.99414062, 0.00052552, 0.39862415, 0.53383362, -0.74573469, 0.01553416, 0.02122658, -0.00826209, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1475, 59, 0.57445008, 0.77702677, -0.09942431, 1.25229383, -2.28576779, -3.30369449, 54.01929092, 37.56211472, -58.55013275, -81.97354126, 36.43060303, 147.99975586, 0.00056354, 0.39854848, 0.53384197, -0.74576914, 0.01939845, 0.01966804, -0.01291946, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 60, 0.57215106, 0.78075504, -0.09435242, 2.03844047, -1.66183496, -2.87816286, 54.01929092, 37.56211472, -58.55013275, -81.96614838, 36.42289734, 148.00363159, 0.00060874, 0.39848790, 0.53383386, -0.74580729, 0.02158928, 0.01600433, -0.01810527, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1525, 61, 0.57203531, 0.78158003, -0.09189561, 2.61009622, -1.17839146, -2.45383549, 54.01929092, 37.56211472, -58.55013275, -81.95810699, 36.41641998, 148.00617981, 0.00065763, 0.39844012, 0.53381270, -0.74584788, 0.02161402, 0.01523006, -0.02068335, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1550, 62, 0.57045430, 0.78292644, -0.09199395, 2.81945992, -0.35211742, -2.02367496, 54.01929092, 37.56211472, -58.55013275, -81.95093536, 36.41128540, 148.00637817, 0.00071096, 0.39841080, 0.53378439, -0.74588376, 0.02312297, 0.01392227, -0.02069221, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1575, 63, 0.56862742, 0.78452796, -0.09282108, 2.95877934, 0.26467389, -1.52618599, 53.61005402, 37.47442245, -58.84244156, -81.94441223, 36.40760422, 148.00489807, 0.00076460, 0.39839730, 0.53374946, -0.74591589, 0.02489811, 0.01234567, -0.01996114, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 64, 0.56788635, 0.78748834, -0.09375183, 2.88177037, 0.94978690, -1.09700346, 53.61005402, 37.47442245, -58.84244156, -81.93922424, 36.40522385, 148.00149536, 0.00081856, 0.39839992, 0.53371209, -0.74594116, 0.02560574, 0.00939953, -0.01910592, 0.00000000, 0.00000000, 0.00000000, 0.00000000
