SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0625, 25, -0.12026009, -1.00022423, -0.04590347, 8.44476986, -9.31725025, 3.19607687, -5.70008755, -25.46039200, -60.85939789, 84.98992920, -8.04710197, -71.41774750, 0.62490231, -0.51697326, 0.43531945, 0.39081052, -0.01972701, 0.01385397, -0.04056788, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0650, 26, -0.11989737, -0.99852258, -0.04441179, 8.58795547, -9.24667168, 3.19656587, -5.70008755, -25.46039200, -60.85939789, 85.01455688, -8.05708027, -71.44029999, 0.62474483, -0.51698107, 0.43555474, 0.39078960, -0.02026215, 0.01213962, -0.04163347, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0675, 27, -0.11928354, -0.99976277, -0.04345445, 8.73114300, -9.17608929, 3.19705486, -5.70008755, -25.46039200, -60.85939789, 85.03953552, -8.06703281, -71.46269226, 0.62458640, -0.51699144, 0.43579033, 0.39076656, -0.02104796, 0.01336658, -0.04215886, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 28, -0.11965023, -0.99902529, -0.04356461, 8.87652969, -9.38136101, 3.12385583, -5.70008755, -25.46039200, -60.85939789, 85.06494141, -8.07683659, -71.48560333, 0.62442374, -0.51700270, 0.43602908, 0.39074540, -0.02085069, 0.01261515, -0.04160921, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0725, 29, -0.11880818, -0.99766243, -0.04403426, 8.65763855, -8.97014713, 3.27002788, -5.81701231, -25.34346581, -61.15171051, 85.08965302, -8.08690548, -71.50746155, 0.62426859, -0.51701301, 0.43626189, 0.39071962, -0.02186674, 0.01124030, -0.04071195, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0750, 30, -0.11783069, -0.99890089, -0.04307764, 8.51214504, -8.76377773, 3.27330184, -5.81701231, -25.34346581, -61.15171051, 85.11392975, -8.09693050, -71.52880859, 0.62411708, -0.51702309, 0.43649074, 0.39069289, -0.02301745, 0.01246745, -0.04124838, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0775, 31, -0.11832762, -0.99679452, -0.04438855, 8.43795681, -8.48749828, 3.27729058, -5.81701231, -25.34346581, -61.15171051, 85.13793945, -8.10689831, -71.54946136, 0.62396902, -0.51703441, 0.43671519, 0.39066365, -0.02269277, 0.01035041, -0.03952211, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 32, -0.11833324, -0.99556023, -0.04473624, 7.93049145, -7.94159460, 3.49617219, -5.81701231, -25.34346581, -61.15171051, 85.16047668, -8.11728859, -71.56869507, 0.62383366, -0.51704127, 0.43693027, 0.39063004, -0.02286668, 0.00910860, -0.03878430, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0825, 33, -0.12040301, -0.99347341, -0.04518884, 7.57071924, -7.87791109, 3.63809156, -5.81701231, -25.34346581, -61.15171051, 85.18209839, -8.12800884, -71.58774567, 0.62370414, -0.51704252, 0.43714306, 0.39059722, -0.02098213, 0.00701660, -0.03795720, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0850, 34, -0.12124586, -0.99543869, -0.04558380, 7.06607533, -7.74084139, 3.43177962, -5.90470600, -24.55422401, -60.74247360, 85.20240784, -8.13817787, -71.60649872, 0.62357986, -0.51703995, 0.43734729, 0.39057046, -0.02031498, 0.00897753, -0.03721036, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0875, 35, -0.12355284, -0.99507028, -0.04630661, 6.41316128, -7.05231094, 3.30337000, -5.90470600, -24.55422401, -60.74247360, 85.22086334, -8.14788055, -71.62355042, 0.62346834, -0.51703560, 0.43753517, 0.39054388, -0.01817564, 0.00860638, -0.03616786, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 36, -0.12403426, -0.99617702, -0.04644477, 5.98165846, -7.05414295, 3.16487527, -5.90470600, -24.55422401, -60.74247360, 85.25396729, -8.14139271, -71.68350220, 0.62309462, -0.51701313, 0.43788639, 0.39077625, -0.01758212, 0.00964957, -0.03546114, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0925, 37, -0.12608811, -0.99609327, -0.04436192, 5.40267563, -6.57595062, 3.24319220, -5.90470600, -24.55422401, -60.74247360, 85.26971436, -8.15083599, -71.69937897, 0.62299854, -0.51699948, 0.43805844, 0.39075473, -0.01569142, 0.00956679, -0.03727084, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0950, 38, -0.12730196, -0.99657661, -0.04534442, 4.89420748, -5.95641422, 3.18331480, -5.90470600, -24.55422401, -60.74247360, 85.28398132, -8.15998936, -71.71370697, 0.62291354, -0.51698482, 0.43821701, 0.39073187, -0.01463576, 0.01005232, -0.03604082, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0975, 39, -0.12898736, -0.99881256, -0.04427542, 4.31076145, -4.98916435, 2.98851776, -5.11546326, -25.89885902, -60.18708038, 85.29645538, -8.16846180, -71.72565460, 0.62284267, -0.51697230, 0.43835527, 0.39070633, -0.01309669, 0.01229155, -0.03689326, 0.00000000, 0.00000000, 0.00000000, 0.00000000
